City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
449,Guerrero,MX,17.6667,-100.0,87.96,31,56,4.56,broken clouds
450,Uwajima,JP,33.2238,132.56,68.77,95,100,11.79,overcast clouds
451,Kabalo,CD,-6.05,26.9167,69.35,97,74,0.89,broken clouds
452,Mutoko,ZW,-17.397,32.2268,64.78,78,87,0.76,overcast clouds
453,Esil,KZ,51.9556,66.4042,46.85,40,38,9.62,scattered clouds
454,Pouebo,NC,-20.4,164.5667,75.81,65,99,14.25,overcast clouds
455,Hailar,CN,49.2,119.7,32.94,69,100,21.0,overcast clouds
456,Mersing,MY,2.4312,103.8405,77.54,89,100,2.51,overcast clouds
457,Ukiah,US,39.1502,-123.2078,75.85,52,67,4.0,broken clouds
458,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,84,0,7.0,clear sky
459,Sandy Bay,AU,-42.913,147.3532,53.29,93,20,6.91,mist
460,Husavik,IS,66.0449,-17.3389,41.68,80,78,0.25,broken clouds
461,Sabzevar,IR,36.2126,57.6819,70.65,35,77,7.76,broken clouds
462,Kutum,SD,14.2,24.6667,78.82,11,96,5.53,overcast clouds
463,Hay River,CA,60.8156,-115.7999,42.15,88,100,8.19,overcast clouds
464,Chizhou,CN,30.6578,117.4831,68.58,96,100,2.24,overcast clouds
465,Nabire,ID,-3.3667,135.4833,79.63,87,49,2.73,scattered clouds
466,Kardymovo,RU,54.8902,32.4311,44.1,92,80,2.24,broken clouds
467,Marsh Harbour,BS,26.5412,-77.0636,74.64,66,4,15.17,clear sky
468,Khanpur,PK,28.6453,70.6567,84.18,15,0,4.83,clear sky
469,Blagoveshchensk,RU,50.2667,127.5333,32.61,100,75,13.42,heavy snow
470,Fare,PF,-16.7,-151.0167,81.54,71,10,10.51,clear sky
471,Ekhabi,RU,53.5102,142.9671,31.14,78,6,9.64,clear sky
472,Ouadda,CF,8.0777,22.4007,70.65,89,99,4.68,overcast clouds
473,Coihaique,CL,-45.5752,-72.0662,37.99,100,100,2.66,moderate rain
474,Kissidougou,GN,9.1848,-10.0999,80.31,59,63,8.66,broken clouds
475,Asadabad,IR,34.7824,48.1185,50.47,87,98,0.94,light rain
476,Gat,IL,31.61,34.7642,75.4,75,0,2.98,clear sky
477,Truro,GB,50.2653,-5.0544,47.48,76,12,8.05,few clouds
478,Itoman,JP,26.1247,127.6694,79.18,89,75,17.27,broken clouds
479,Chara,RU,56.9064,118.2631,24.28,67,92,2.64,overcast clouds
480,Stanisic,RS,45.94,19.1653,52.77,80,57,1.79,broken clouds
481,Touros,BR,-5.1989,-35.4608,77.83,86,37,10.71,scattered clouds
482,Portland,US,45.5234,-122.6762,60.64,79,100,10.36,overcast clouds
483,Jamiltepec,MX,16.2833,-97.8167,86.09,41,14,7.94,few clouds
484,Nandu,CN,22.8525,110.8233,75.45,93,8,2.62,clear sky
485,Ketchikan,US,55.3422,-131.6461,46.78,76,100,8.41,light rain
486,Caraquet,CA,47.7941,-64.9386,38.64,91,100,6.04,overcast clouds
487,Tezu,IN,27.9167,96.1667,66.78,61,76,4.83,broken clouds
488,Antsohihy,MG,-14.8796,47.9875,73.47,76,23,4.9,few clouds
489,Antofagasta,CL,-23.65,-70.4,62.71,87,92,5.97,overcast clouds
490,Brufut,GM,13.3814,-16.7518,74.28,66,0,17.81,clear sky
491,Nyaunglebin,MM,17.95,96.7333,79.95,78,5,6.11,clear sky
492,Naron,ES,43.5167,-8.1528,59.02,79,90,4.63,overcast clouds
493,Saint George,US,37.1041,-113.5841,80.64,9,0,11.5,clear sky
494,Kieta,PG,-6.2167,155.6333,82.83,75,57,3.27,light rain
495,Kiama,AU,-34.6833,150.8667,63.25,93,100,1.99,light rain
496,Fort Nelson,CA,58.8053,-122.7002,37.27,100,100,2.73,overcast clouds
497,Nicolas Bravo,MX,18.45,-88.9167,83.73,58,90,6.08,overcast clouds
498,Jiazi,CN,22.8779,116.067,77.2,87,1,5.03,clear sky
499,Salatig,RO,47.3667,23.1333,48.13,91,8,4.99,clear sky
500,Hengshui,CN,37.7322,115.7011,69.57,63,41,16.26,scattered clouds
501,Mangrol,IN,21.1167,70.1167,80.02,74,0,10.02,clear sky
502,Kadaya,RU,50.9327,119.2911,35.49,54,100,12.53,overcast clouds
503,Palana,RU,59.1167,159.9667,27.48,87,100,8.86,overcast clouds
504,Sao Felix Do Xingu,BR,-6.6447,-51.995,75.16,85,30,3.71,scattered clouds
505,Cockburn Town,TC,21.4612,-71.1419,77.52,69,93,15.26,overcast clouds
506,El Jicaro,GT,14.9167,-89.9,86.18,55,70,2.55,broken clouds
507,Ambovombe,MG,-25.1667,46.0833,72.63,77,97,5.3,overcast clouds
508,Cabo San Lucas,MX,22.8909,-109.9124,82.62,62,10,8.39,clear sky
509,Bose,IT,45.4612,8.0137,53.2,86,69,2.13,broken clouds
510,Enid,US,36.3956,-97.8784,69.03,22,75,13.8,broken clouds
511,Estelle,US,29.8458,-90.1067,82.4,64,75,8.05,broken clouds
512,Zhangye,CN,38.9342,100.4517,53.64,30,32,3.4,scattered clouds
513,Qandala,SO,11.472,49.8728,83.95,63,31,4.09,scattered clouds
514,Xining,CN,36.6167,101.7667,48.15,60,9,1.66,clear sky
515,Awjilah,LY,29.1081,21.2869,77.95,18,77,9.73,broken clouds
516,Vangaindrano,MG,-23.35,47.6,72.25,88,99,4.47,light rain
517,Ugoofaaru,MV,5.6667,73.0,84.06,72,39,4.21,scattered clouds
518,Namibe,AO,-15.1961,12.1522,71.92,73,3,4.59,clear sky
519,Honiara,SB,-9.4333,159.95,85.14,70,44,3.42,scattered clouds
520,Tabou,CI,4.423,-7.3528,79.07,83,92,5.32,overcast clouds
521,Gravdal,NO,68.1214,13.5031,31.6,65,95,19.1,light snow
522,Paita,PE,-5.0892,-81.1144,70.92,77,51,16.11,broken clouds
523,Sorland,NO,67.667,12.6934,33.6,63,100,25.97,light snow
524,Korla,CN,41.7597,86.1469,58.93,26,100,19.62,overcast clouds
525,Belaya Gora,RU,68.5333,146.4167,13.73,87,71,1.57,broken clouds
526,Willowmore,ZA,-33.2926,23.4895,47.14,84,2,1.54,clear sky
527,Newton,US,42.337,-71.2092,59.23,61,99,5.99,overcast clouds
528,Kloulklubed,PW,7.0419,134.2556,75.7,77,98,19.08,overcast clouds
529,Washington,US,47.5001,-120.5015,62.56,44,100,9.62,overcast clouds
530,Byron Bay,AU,-28.65,153.6167,64.94,69,100,5.53,overcast clouds
531,The Valley,AI,18.217,-63.0578,77.83,68,53,13.04,broken clouds
532,Xapuri,BR,-10.6517,-68.5044,77.4,93,100,1.28,overcast clouds
533,Campbeltown,GB,55.4258,-5.6076,42.85,72,79,7.27,broken clouds
534,Javanrud,IR,34.7961,46.5172,52.3,89,100,3.42,overcast clouds
535,Gagatli,RU,42.8013,46.2916,47.08,72,1,3.56,clear sky
536,Lensk,RU,60.7253,114.9278,27.05,90,99,6.29,overcast clouds
537,Freeport,US,40.6576,-73.5832,56.97,56,100,10.36,overcast clouds
538,Miguel Hidalgo,MX,19.4225,-99.2028,71.64,37,38,14.41,scattered clouds
539,Greece,US,43.2098,-77.6931,77.02,77,99,11.81,overcast clouds
540,Ixtapa,MX,20.7,-105.2,86.11,43,1,6.91,clear sky
541,Aripuana,BR,-9.1667,-60.6333,79.18,74,83,2.19,broken clouds
542,Thinadhoo,MV,0.5333,72.9333,84.27,73,31,5.3,scattered clouds
543,Lindas,NO,60.7381,5.16,45.72,83,13,6.02,few clouds
544,Inhambane,MZ,-23.865,35.3833,75.13,87,72,8.25,broken clouds
545,Obo,CF,5.3998,26.4869,68.5,94,84,1.95,broken clouds
546,Nemuro,JP,43.3236,145.575,40.86,88,48,7.31,scattered clouds
547,Langholm,GB,55.151,-2.9989,43.41,91,40,6.38,scattered clouds
548,Amzya,RU,56.2354,54.3868,48.99,89,100,4.61,overcast clouds
549,Waitati,NZ,-45.75,170.5667,55.8,53,47,9.75,scattered clouds
550,Bac Lieu,VN,9.285,105.7244,81.45,77,93,2.57,overcast clouds
551,Huntsville,US,34.7304,-86.5861,75.2,77,75,9.22,broken clouds
552,Luzilandia,BR,-3.4578,-42.3703,74.89,96,90,2.93,heavy intensity rain
553,Kibuye,RW,-2.0597,29.3482,64.62,86,100,0.43,moderate rain
554,Arraial Do Cabo,BR,-22.9661,-42.0278,74.82,77,1,13.2,clear sky
555,Itaberai,BR,-16.0203,-49.8103,77.59,52,34,2.08,scattered clouds
556,Aksha,RU,50.2814,113.2867,31.26,39,100,16.89,overcast clouds
557,Deputatskiy,RU,69.3,139.9,10.33,92,100,1.32,overcast clouds
558,Mocuba,MZ,-16.8392,36.9856,69.8,99,18,3.24,few clouds
559,Malabo,GQ,3.75,8.7833,81.12,85,78,7.25,light rain
560,Awbari,LY,26.5921,12.7805,77.97,12,97,13.44,overcast clouds
561,Tupik,RU,54.4253,119.9327,30.79,54,100,5.91,overcast clouds
562,Maralal,KE,1.0968,36.698,60.06,88,100,1.66,light rain
563,Fukue,JP,32.6881,128.8419,71.04,90,100,24.65,overcast clouds
564,Xuanhua,CN,40.6103,115.0447,48.67,17,1,18.63,clear sky
565,Waingapu,ID,-9.6567,120.2641,76.96,69,100,3.27,overcast clouds
566,Bukachacha,RU,52.9833,116.9167,32.11,54,100,4.7,overcast clouds
567,Pervomayskoye,RU,43.919,46.7102,51.21,76,1,7.49,clear sky
568,Dutlwe,BW,-23.9833,23.9,61.63,48,10,8.23,clear sky
569,Hvide Sande,DK,56.0045,8.1294,39.09,89,13,9.08,few clouds
570,Houston,US,29.7633,-95.3633,66.34,94,100,11.5,thunderstorm
571,Ondjiva,AO,-17.0667,15.7333,69.06,44,37,6.46,scattered clouds
572,Guadalupe,MX,25.6833,-100.25,81.21,65,97,1.99,overcast clouds
573,Araouane,ML,18.9048,-3.5265,78.89,20,0,9.37,clear sky
574,Burla,IN,21.5,83.8667,78.1,27,0,3.24,clear sky
575,Council Bluffs,US,41.2619,-95.8608,55.42,35,0,20.71,clear sky
576,Vanderhoof,CA,54.0166,-124.0198,52.66,34,97,7.0,overcast clouds
577,Orlik,RU,52.5178,99.825,9.97,74,18,3.18,few clouds
578,Humaita,BR,-7.5061,-63.0208,80.64,74,83,1.01,broken clouds
579,Kohlu,PK,29.8962,69.252,71.29,12,0,5.48,clear sky
580,Smolenka,RU,52.1352,113.4974,30.27,27,74,6.71,broken clouds
581,Uchana,IN,29.4667,76.1667,82.58,20,24,4.56,few clouds
582,Tema,GH,5.667,-0.0166,82.27,75,14,5.48,light rain
583,Olafsvik,IS,64.8945,-23.7142,43.74,80,95,7.47,overcast clouds
584,Shaowu,CN,27.3409,117.4831,72.09,97,100,1.7,overcast clouds
585,Atambua,ID,-9.1061,124.8925,72.95,69,88,2.26,overcast clouds
586,Viransehir,TR,37.2353,39.7631,61.56,61,99,6.42,overcast clouds
587,Uthal,PK,25.8072,66.6219,81.18,70,2,4.07,clear sky
588,Ushtobe,KZ,45.2514,77.9838,40.77,75,34,5.39,scattered clouds
589,Namatanai,PG,-3.6667,152.4333,82.49,71,100,5.95,overcast clouds
590,Kemijarvi,FI,66.7131,27.4306,32.4,83,100,13.02,light snow
591,Sukhumi,GE,43.0033,41.0153,63.86,59,8,6.02,clear sky
592,Yining,CN,29.0361,114.5636,70.92,96,87,1.5,overcast clouds
593,Honningsvag,NO,70.9821,25.9704,26.35,59,100,23.02,overcast clouds
594,Cabo Rojo,PR,18.0866,-67.1457,79.92,87,58,8.9,broken clouds
595,Madaoua,NE,14.073,5.96,90.73,10,100,5.21,overcast clouds
596,Qunduz,AF,36.729,68.857,66.33,42,10,2.98,clear sky
597,Volga,RU,57.9516,38.3879,41.16,97,83,5.95,broken clouds
598,Vestmanna,FO,62.1564,-7.1664,34.72,80,75,11.5,broken clouds
599,Homer,US,59.6425,-151.5483,43.03,86,99,4.0,overcast clouds
600,Tateyama,JP,34.9833,139.8667,69.1,91,100,9.13,overcast clouds
601,Emporia,US,38.4039,-96.1817,62.8,23,0,13.8,haze
602,Jalesar,IN,27.4833,78.3167,86.77,16,87,3.4,overcast clouds
603,Taoudenni,ML,22.6783,-3.9836,78.73,18,0,9.89,clear sky
604,Shakawe,BW,-18.3667,21.85,68.77,53,68,2.48,broken clouds
605,Panguna,PG,-6.3164,155.4848,77.47,76,66,2.86,light rain
606,Starosubkhangulovo,RU,53.1031,57.4423,46.89,90,97,3.49,overcast clouds
607,Asti,IT,44.8979,8.2068,57.56,93,83,1.3,broken clouds
608,Zyryanskoye,RU,56.8306,86.6258,32.72,86,79,8.77,broken clouds
609,Isangel,VU,-19.55,169.2667,78.44,66,97,17.36,overcast clouds
610,Valparaiso,CL,-33.0393,-71.6273,59.47,87,60,4.76,broken clouds
611,Salym,RU,60.0625,71.4789,35.98,99,100,5.77,overcast clouds
612,Paraiso,CR,9.8383,-83.8656,69.89,99,97,0.72,overcast clouds
613,Coquimbo,CL,-29.9533,-71.3436,60.3,89,6,0.94,clear sky
614,Villaviciosa,ES,43.4813,-5.4357,55.99,89,99,4.72,overcast clouds
615,Lerik,AZ,38.7726,48.4128,48.92,80,67,1.88,broken clouds
616,Zalari,RU,53.5584,102.5065,28.22,72,30,5.28,scattered clouds
617,Requena,ES,39.4883,-1.1004,51.87,72,19,4.0,few clouds
618,Ust-Omchug,RU,61.15,149.6333,17.1,85,100,9.06,overcast clouds
619,Muros,ES,42.7762,-9.0603,51.84,85,83,7.36,broken clouds
620,Tambilil,PH,5.9622,124.6697,81.91,79,100,1.14,overcast clouds
621,Chicama,PE,-7.8447,-79.1469,61.34,71,100,7.25,overcast clouds
622,Erzin,TR,36.9559,36.2,64.18,51,1,1.97,clear sky
623,Patterson,US,37.4716,-121.1297,84.0,24,13,3.24,few clouds
624,Bichena,ET,10.45,38.2,55.4,79,100,1.63,overcast clouds
625,Kyzyl-Suu,KG,42.3414,78.0056,42.31,69,38,4.56,scattered clouds
626,Umm Kaddadah,SD,13.6017,26.6876,81.09,17,100,1.97,overcast clouds
627,Maxixe,MZ,-23.8597,35.3472,74.39,88,67,7.18,broken clouds
628,West Odessa,US,31.8424,-102.4988,72.68,27,0,13.8,clear sky
629,Gloucester,GB,51.8657,-2.2431,47.71,84,17,5.99,few clouds
630,Mayumba,GA,-3.432,10.6554,77.09,92,100,6.13,overcast clouds
631,Uto,JP,32.6833,130.6667,73.8,89,98,12.41,overcast clouds
632,Matay,EG,28.419,30.7792,74.43,30,37,16.53,scattered clouds
633,Praia Da Vitoria,PT,38.7333,-27.0667,56.75,79,63,7.74,broken clouds
634,Ambajogai,IN,18.7333,76.3833,86.25,32,72,11.01,broken clouds
635,Roald,NO,62.5833,6.1333,45.75,75,20,16.11,few clouds
636,Togul,RU,53.465,85.9128,33.75,73,59,2.51,broken clouds
637,Chengde,CN,40.9725,117.9361,54.34,19,0,14.9,clear sky
638,Saint-Paul,RE,-21.0096,55.2707,73.49,80,13,6.53,light rain
639,Katete,UG,-0.7818,29.7544,59.56,98,90,3.42,overcast clouds
640,Karimganj,IN,24.8667,92.35,74.23,83,0,1.7,clear sky
641,Cuxhaven,DE,53.8718,8.6909,44.1,93,12,0.0,few clouds
642,Caaguazu,PY,-25.45,-56.0167,79.36,62,61,10.2,broken clouds
643,Lazurne,UA,46.084,32.5295,50.9,81,2,7.18,clear sky
644,Omutninsk,RU,58.67,52.1932,43.52,99,87,6.06,overcast clouds
645,Carnot,CF,4.9409,15.8665,70.03,94,97,1.52,light rain
646,Leh,IN,34.1667,77.5833,36.61,73,79,4.72,broken clouds
647,Turkistan,KZ,43.0,68.0,59.59,46,100,7.49,overcast clouds
648,Luanda,AO,-8.8368,13.2343,77.0,88,40,9.22,scattered clouds
649,Kashi,CN,39.4547,75.9797,60.03,21,8,0.67,clear sky
650,College,US,64.8569,-147.8028,48.52,43,75,6.91,broken clouds
651,Inhapim,BR,-19.5492,-42.12,68.32,88,5,3.69,clear sky
652,Dezful,IR,32.3811,48.4058,67.51,76,97,12.66,overcast clouds
653,Niksar,TR,40.5917,36.9517,67.19,47,58,5.08,broken clouds
654,Hammerfest,NO,70.6634,23.6821,25.25,63,75,21.85,light shower snow
655,Misratah,LY,32.3754,15.0925,63.75,73,96,9.64,overcast clouds
656,Estacion Coahuila,MX,32.1939,-115.0017,91.94,4,4,2.35,clear sky
657,Dalbeattie,GB,54.9328,-3.8227,48.83,77,100,7.45,overcast clouds
658,Aliwal North,ZA,-30.6937,26.7114,44.35,66,0,4.65,clear sky
659,Cumaral,CO,4.2708,-73.4867,74.1,91,71,4.34,broken clouds
660,Sangmelima,CM,2.9333,11.9833,70.36,92,99,1.81,light rain
661,Bilma,NE,18.6853,12.9164,90.77,10,0,5.14,clear sky
662,Tornio,FI,65.8481,24.1466,35.62,83,98,13.22,overcast clouds
663,Dwarka,IN,22.2394,68.9678,80.73,70,0,11.14,clear sky
664,Behshahr,IR,36.6923,53.5526,61.43,81,100,4.32,overcast clouds
665,Makarov,RU,48.6333,142.8,32.83,78,100,5.03,overcast clouds
666,Kinablangan,PH,7.6947,126.5503,77.29,92,100,5.03,light rain
667,Port Hardy,CA,50.6996,-127.4199,45.57,81,94,8.93,light rain
668,Kupang,ID,-10.1667,123.5833,76.8,73,100,3.44,overcast clouds
669,Nara,JP,34.6851,135.8049,69.49,62,98,4.05,overcast clouds
670,Vanimo,PG,-2.6741,141.3028,80.53,84,82,6.13,broken clouds
671,Benghazi,LY,32.1167,20.0667,66.79,56,91,14.9,overcast clouds
672,Nyzhni Sirohozy,UA,46.8484,34.3804,52.45,77,13,5.3,few clouds
673,Bud,US,39.447,-86.1758,62.55,68,97,13.8,overcast clouds
674,Comodoro Rivadavia,AR,-45.8667,-67.5,57.49,46,73,16.17,broken clouds
675,Demba,CD,-5.51,22.2667,68.63,98,81,0.56,broken clouds
676,Nantucket,US,41.2835,-70.0995,48.34,76,0,9.22,clear sky
